z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
1274,0.9766156137059449,0.9857524210730073,74069102,isogel,bradsnaw,33,arawang lane,retirement village,djugun,2117,vic,19150901
1447,"","",37291100,angelina,harrington,18,myall street,fairholme,seven hills,3156,vic,19960522
1537,"","",37316100,ellouise,caluzzi,5,burkitt street,clayton farm,camperdown,2560,nsw,19221124
1782,0.9676943428806629,0.992137104143598,470100,jake,piszcyk,1,john cleland crescent,glenview,narooma,6162,nsw,19700107
1951,0.43542676345363246,0.43542676345363246,37427100,charlotte,white,19,florey drive,"",greensborough,3218,qld,19731028
2551,"","",37602100,nicholas,godfrey,58,"",kanangra hstl,cohuna,3802,nsw,19500112
3051,"","",815100,rhett,nguyen,21,jansz crescent,beach house,terrigal,2291,nsw,19000228
923,0.5489427346483494,0.5489427346483494,74859100,ethan,nguyen,6,aronson crescent,booroondoo north,port lincoln,2611,nsw,19140307
4174,"","",38065100,emiily,jolly,75,harding street,loc 5129,moorooka,5245,wa,19880507
4552,"","",38160100,isabella,denholm,9,unaipon avenue,palm lake resort,new farm,3074,nsw,19421107
6183,0.9654288479757269,0.9654288479757269,1686100,natalia,mason,95,bucknel circuit,hawksview,coffs harbour,2035,nsw,19411209
6297,0.40521142417490374,0.9952227536000962,1718100,tiffany,kempton,17,lee-steere crescent,"",concord,4455,tas,19550213
6360,0.9701586101616368,0.9701586101616368,1735101,kray,davdi,16,nepean place,villa 3,vermont south,2715,qld,19550528
7233,"","",1985100,anthony,berry,28,dalrymple street,elmwood,frankston,3910,nt,19340524
8057,"","",75980100,jai,dacktyl,69,greeves street,brookvale,matraville,2233,nsw,19321026
8133,"","",2252100,nathan,mason,7,madigan street,plainview,wilson,2587,vic,19660216
8243,"","",76033100,ethan,wisby,14,mcinnes street,"",rossmore,3620,vic,19930708
9341,"","",76337100,cooper,bishop,80,grimshaw street,oberne park,snug,2440,nsw,19290603
9747,0.9544185866300844,0.9544185866300844,2687101,sophie,coulson,25,ashby c ircuit,kirkside cwttage,pallarenda,2087,nsw,19841005
9949,0.9794979706191342,0.9914756223331858,39675101,"",berry,12,shout place,grangemore,ulladulka,7008,nt,19040121
10695,"","",2952100,tahlia,mcgregor,7,ashby circuit,conmurra,wyoming,2077,nsw,19060218
11454,"","",3167100,noah,tulla,12,bamir square,ra 23076,port noarlunga south,5162,wa,19040212
3694,0.42800114507347914,0.42800114507347914,3206100,mia,baillie,170,tatchell street,ferndale,yamba,2370,vic,""
11576,0.4853272708517885,0.9916377959572225,76961102,simone,clarke,20,annancl ose,st john of god hospital,toowoomba,4066,nsw,19060210
12390,"","",3422100,kiera,campbell,19,mcbeath place,naaraane,craigie,4207,act,19550607
12873,"","",3556100,cooper,ola,8,gardiner street,clydeview,woollahra,5118,qld,19970219
13447,"","",40618100,rebecca,noack,5,tantangara street,barra barroo,st albans,7275,nsw,19650920
14639,"","",77801100,joshua,pettingill,28,balfour crescent,weowner,port broughton,4551,vic,19631022
14839,"","",40997100,jade,harrington,21,macgregor street,fred lean hostel,toowoomba,4551,qld,19121201
15652,"","",41217100,robert,secomb,1,john cleland crescent,tintenbach,burwood,4354,sa,19191114
15799,"","",41262100,harry,lansdell,30,henning place,pine avon,emerald,5171,vic,19900530
5520,0.42021579473653653,0.609994536110438,41392100,erin,coleman,31,barada crescent,boonal,scarborough,7320,vic,""
17393,"","",78582100,stephanie,wiseman,55,greenough circuit,valencia park,thornbury,2119,qld,19661023
442,0.408737399037587,0.408737399037587,78605101,ruby,kowald,180,molesworth street,the gums,"",3023,wa,19100131
18478,0.8977097120311799,0.9078591530487943,41990101,thomas,nguyen,53,gair place,wombat hill,bonnyrigg,3400,nsw,19021102
18944,"","",79011100,jamie,mccarthy,26,geils court,holloway haven,beauty point,3275,vic,19561028
19565,0.9859494356372956,0.9941113773414735,79174100,lauren,chuck,10,"",st francis village,samson,5607,nsw,19050626
10035,0.487905179568176,0.5889929118531881,42484100,chelsea,ang,17,duffus place,"",mount evelyn,6172,vic,19930722
21038,0.8617357201445692,0.8617357201445692,79594101,hugo,buil,1354,keartland street,rowethprpe,crows nlst,3677,qld,19030121
21577,"","",42855100,charlotte,battisson,15,henry street,baptist retirement,lalor park,4350,nsw,19630728
