z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
29,"","",73734100,joel,hodgens,"",pridham street,unt 1,highgate,5253,nsw,19111016
2214,"","",574100,isabella,blacklow,73,stacy street,kookaburra village,valentine,3198,wa,19430610
2250,"","",586100,kimberley,schuster,28,rienits place,parakula tumut,seacliff,2050,nsw,19100605
2506,0.6571942954569716,0.9952227536000962,37590101,deakin,fullerton,4,warramoo crescent,"",diggers rest,2154,qld,19360812
2927,"","",74531100,holly,krix,11,brigalow street,kookaburra village,cardiff,2340,sa,19190331
3500,0.9809450763188479,0.9915109344753413,74700102,eliza,hodby,14,mina wyliecrescent,osprey vill,springfield,4060,vic,19211203
4590,"","",1243100,montana,schuster,3,livingston avenue,wonga square,bonbeach,2153,nsw,19990320
5385,"","",1462100,brooke,kowald,19,fitzhardinge crescent,st john of god hospital,berala,2560,nsw,19230125
8066,0.9331449404347689,0.971339794567375,75983103,judah,coltman,12,cossington smith crescent,laura pengilly wing,jerrabojberra,6285,sa,19040917
9458,"","",76366100,samuel,stephenson,4,hammett place,avalyn,toowoomba,4659,vic,19440202
9945,"","",2742100,isaac,feleppa,19,fisken crescent,alnwick,maryborough,4300,vic,19590804
10953,0.9737313160033136,0.9930842759799864,3024102,jean-clfude,bennier,197,federal hibghway,sea breeze caravan park,port au gusta,2166,nsw,19281002
11625,"","",3220100,trevor,chandler,11,jacka crescent,arlington,duncraig,5118,nsw,19840621
11938,"","",40203100,jye,kontogonis,17,jim pike avenue,darlington,jacana,3059,vic,19851226
12568,"","",40372100,wilson,ting,25,ainsworth street,st vincents hospital,port lincoln,2528,vic,19610713
13098,0.9877726362494229,0.9952227536000962,3618100,benjamin,mccracken,10,benson crescent,woodsong,monegeetta,2263,nsw,19080531
14719,"","",40963100,brooke,leane,32,derrington crescent,auscott park,coffs harbour,2324,qld,19381222
15194,"","",77951100,andrew,rees,479,eggleston crescent,willandra,katherine,2300,nsw,19970414
15237,"","",4187100,joel,southwood,35,carr crescent,peridon vlge,tuart hill,2150,qld,19800826
15322,"","",41135100,jackson,dreyer,23,rossarden street,racecourse,marsfield,3170,qld,19101003
15846,"","",4367100,fergus,salt,17,carruthers street,parish of wyndham,brighton-le-sands,4562,vic,19971127
17043,"","",4696100,michael,felmingham,48,roughsey place,pinewood,wondecla,2485,nsw,19510528
17048,"","",78490100,natasha,irizarry,49,jacka crescent,box-on,wingham,2602,sa,19500103
17499,"","",4817100,sean,coffey,144,totterdell street,"",torquay,3193,wa,19170515
17703,"","",4872101,george,matthews,37,tillyard drive,cotton tree caravan park,brooklyn,5400,sa,19150514
18196,"","",41913101,joshua,garden,28,forbe s street,hopeview,kialla,3165,qld,19540621
18295,"","",41940100,jack,brock,3,dooley place,rosetta village,northmead,3134,wa,19680306
18348,"","",5043100,kobe,zilm,"",douglass place,tyrolean vllge,wallsend,3201,tas,19560608
18613,0.8708070624264157,0.9937614606158359,42024104,dillon,chittlebmrough,29,eagle circuit,eldoret,port macquarie,3351,qld,19680821
18730,"","",42054100,alexandra,braithwaite,68,east place,rowethorpe,wyong,2333,nsw,19601116
19141,"","",42168100,robbie,noble,54,clement place,kalooca,garran,4077,vic,19530623
21223,"","",42746100,harry,cheap,12,corringle close,kantz,westmeadows,2282,nsw,19100530
22429,"","",43102100,charlotte,mastantuono,130,lynch street,villa 2,salt ash,3128,nsw,19250715
23019,"","",6288100,amy,capurso,44,burhop close,glen rosa,laurieton,4211,vic,19731108
9158,0.4025450219586603,0.9771526595262559,80278102,flypnn,conaghty,192,arunta street,"",bondi junction,5037,nsw,""
26543,"","",81150100,charlie,hannagan,3422,bunker place,halycon,kaleen,6210,tas,19720606
27469,"","",44517100,amy,nguyen,8,abercorn crescent,"",heckenberg,4455,qld,19170526
27007,0.9006296634183274,0.9880724653903915,44646104,"",rivers,2,bimberi cdrescent,"",bayswater,3218,nsw,19270429
28078,"","",44693100,timothy,sekuless,84,dalgleish close,bendigo retirement village,tea tree gully,7302,vic,19210624
28759,0.8383002103722732,0.9789630597409955,44883101,emiiy,manson,14,chippindall circuit,everrgeen,wyomzing,3088,nsw,19320911
29018,"","",81834100,james,drougas,33,coreen place,aptmn 12,gruyere,2150,qld,19871201
30428,"","",82259100,bianca,campbell,4,nagara street,pacific haven,woodcroft,2614,qld,19750330
1982,0.4256967676791558,0.9952227536000962,45378101,talena,pryer,31,brennan street,"",devonport,3058,"",""
31703,"","",82604100,lawson,au,144,monaghan place,fraser lodge,albion park,5253,vic,19100722
31762,"","",45715100,lucas,shepherd,6,houston street,tophers,ringwood,4807,nsw,19741217
31944,"","",8762100,mitchell,bloomfield,48,freda gibson circuit,glenefer garden,the basin,4311,nsw,19081225
32571,0.4561931979590406,0.4561931979590406,8938100,harley,bishop,38,"",ewinga,st kilda east,4854,vic,19950826
18745,0.5824052410867145,0.5824052410867145,8961100,josephine,shepherd,17,woolnough street,"",willetton,2267,nsw,19990317
32912,"","",82962100,madison,garcia,422,gouger street,locn 316,blackmans bay,2570,wa,19111216
32954,"","",82970100,kelsey,bevis,35,hobby place,lytton,port pirie,4500,qld,19350704
33760,0.9521024085478128,0.9946149626479851,46274100,paris,siviour,354,copland drive,beauchamp street,westlake,2097,vic,19510801
35148,"","",9670100,hannah,dolan,54,beirne street,balfron station,salisbury,3222,wa,19460915
35253,0.5465952316575808,0.5465952316575808,9696102,jack,killin,62,crisp circuit,"",dalby,2621,nsw,19170820
36102,"","",9932100,andrew,lukeman,34,mackellar crescent,the lodge,auburn,2611,qld,19270315
23836,0.58754726884676,0.58754726884676,46922100,sebastian,mercorella,32,hargraves crescent,banksia village,mosman,6168,nsw,19060728
37282,"","",47248100,joshua,gulin,2,spowers circuit,flr 5 john flynn medical centre,pymble,3177,vic,19030830
196,0.5713411112181301,0.5941243777200105,84533100,caleb,reid,44,"",the willows,sandy bay,5011,vic,19500912
38878,"","",47708100,charles,chitti,50,delprat circuit,highpoint,narellan,2030,vic,19670417
38996,"","",84664100,bethany,klemm,13,burrendong street,spring creek,hawthorn,2650,vic,""
39094,"","",47769100,kirra,paterson,36,florence fuller crescent,kmart p plaza,yamba,4034,nsw,19210728
39350,"","",84759100,april,blake,41,aston crescent,northbridge marina,cherrybrook,4075,qld,19651021
39527,"","",84806100,amber,salas,6,williamson street,dalkeith cottage,edgewater,4207,vic,19561217
40132,"","",48066100,chelsea,ryan,98,flora place,retirement village,candelo,2145,wa,19280208
40395,0.9859369605433117,0.9884020564588444,11143100,phoebe,hewitt-banks,29,callister crescent,yallanbee,mullaway,3043,vic,19750807
1881,0.4144411887537034,0.4144411887537034,85059100,trevor,sagucio,24,"",box range,revesby,7000,sa,19611123
40634,0.5293085285674799,0.5293085285674799,85118100,daniele,berry,"",oakes street,qbd bldg,junee,4118,nsw,19740118
41988,"","",11582100,zac,miles,62,howitt street,goodvale,campsie,3131,vic,19220129
42126,"","",11620100,zachary,littlely,12,mellor circuit,berkeley village,batemans bay,7250,nsw,19141224
42852,"","",11832100,"",reece,83,totterdell street,old farm,west swan,3909,vic,19480920
44134,"","",49184100,kody,morrison,14,connelly place,unt 2,venus bay,2111,vic,19170918
44901,"","",12391100,joshua,white,4,nina jones crescent,tiberoo,east mackay,3104,wa,19890829
10770,0.727633258482089,0.727633258482089,86434100,victoria,morrison,11,denny street,townview,regentville,7109,nsw,19870725
45726,"","",12610100,callum,shepherd,4,fingleton crescent,the rocks,mulgrave east,2762,nsw,19591014
46424,"","",86710100,ewan,bristow,42,crowder circuit,macarthur,mumbil,6168,vic,19831130
47492,"","",87014100,elana,tryfonos,121,lexcen avenue,"",wetherill park,2130,nsw,19070223
48600,0.9853341439782881,0.9911016135985506,13412101,cooper,suzor,162,charterisville avenue,mountain views,salisbury heights,3407,act,19430103
49048,"","",50557100,sebastian,heyes,5,fitzalan street,south macroom,alice springs,3107,vic,19541229
49136,"","",87471100,ethan,stubbs,15,downard street,oxonia,ringwood,2213,qld,19770713
49967,"","",87707100,zachary,worsley,23,acraman place,sheep station,oatlands,7000,nsw,19000503
50002,"","",50812100,april,koricic,60,samuels crescent,fair lea,mentone,2756,vic,19720415
50124,"","",13842100,ellen,mason,36,fullagar crescent,"",kellyville,2067,sa,19890603
52001,0.4065518443984238,0.9883199097054204,88286100,emiily,michelmore,14,hansen circuit,rosedale,moonta,4221,nsw,19600901
52051,"","",51385100,matisse,green,15,dalley crescent,rivonia,seven hills,5066,nsw,19210228
52910,"","",88540100,bailey,shepherdson,17,eggleston crescent,mederberrin farm,malvern east,2250,wa,19740923
928,0.6955920693755873,0.9881761805738833,51807100,matilda,verner,11,freney place,tathra east,"",2135,qld,19000813
53721,"","",14833100,krystin,agius,30,riddell court,phillip lodge,myrrhee,5092,qld,19030307
15600,0.48651647753612864,0.48651647753612864,52053100,bailley,gogel,347,lawrence wackett crescent,"",malvern,6020,vic,19790823
54536,"","",88994100,alessandra,asmus,9,maltby circuit,yarrandoo,coolamon,3029,wa,19550808
54660,"","",15071100,joshua,hanna,56,o'loghlen street,utopia,theodore,2224,vic,19161027
54899,"","",89095100,emmerson,large,40,karney place,sun city tourist park,wellington point,3060,nsw,19340516
13857,0.4026731433350878,0.4026731433350878,52357102,mikayla,haeusler,43,hemmingstcrescent,killareny,port pirie,6108,nsw,19670204
10052,0.42665670986673343,0.42665670986673343,89289100,jake,neumann,20,casuarina street,glengariffe,moorooka,2470,"",19690423
55671,"","",15354100,nicholas,spagnoletti,63,callaway crescent,upson & downs,hawthorn,2069,vic,19140222
1531,0.4108831528598627,0.5953085822860763,15392100,miranda,eder,3,griffiths street,"",corio,2540,vic,19630517
56242,"","",52585100,gabriel,leung,5,darwinia terrace,adelaide dental hospital,waverley,6110,nsw,19840105
56553,"","",15578100,amy,ryan,39,hardwick crescent,silverdale south,prospect,2469,tas,19330927
56849,0.7563766555130489,0.9946939993737459,89637101,"",stanley,37,fisken crhescent,leonawood,kenwick,5114,vic,19990305
56964,"","",15694100,takeisha,rickett,21,paterson street,cypress garden,beaudesert,2068,vic,19270423
57157,"","",52845100,nikita,betschild,10,apsley place,granny flt,braddon,2198,nsw,19470625
57910,"","",53061100,hana,golder,31,larpent street,sunset,cronulla,2015,qld,19481110
58509,0.9868000962940464,0.9923958418221456,16126100,sascha,neumann,61,lynch street,john flynn hospital,east fremantle,2018,vic,19900204
58768,0.9867888561203807,0.9867888561203807,53304100,libby,corocoran,44,williamson street,sunset,dandenong north,3170,vic,19560908
3230,0.4522384910113986,0.4522384910113986,16222100,caitlin,ryan,8,potts place,"",bowral,6055,vic,19580106
58877,"","",90210100,chelsea,kloth,4,woollum street,willandra village,success,3144,vic,19840710
59861,"","",90497100,leo,caruana,54,ebden street,"",clothiers creek,3075,vic,19580518
60033,"","",16550100,kirra,wilkins,9,hooley place,upstairs flat,katherine,4670,nsw,19640624
5070,0.4366121159547993,0.6025549765569679,16748100,zane,ho,47,walker crescent,"",hawthorn,3044,vic,19681219
6479,0.40140008026759005,0.6939586177036119,16754100,michael,kounis,25,wark street,"",dapto,3165,vic,19620206
60882,"","",16790100,sarah,zimmermann,26,ayers street,bridgefoot down,castlemaine,6210,wa,19821208
60910,0.9561229687444842,0.9698762889492096,53895101,coff ey,jack,376,towns crescent,kareela,burleigh waters,4214,nsw,19520826
61888,"","",54173100,keegan,pendergrast,2,muir close,largo,blacktown,3337,vic,19480820
16359,0.45872466025987746,0.45872466025987746,54320100,matilda,maynard,25,wybalena grove,creston,goonellabah,3072,vic,19610827
62826,"","",17357100,harriet,ryan,23,ellwood crescent,sect 179,macleay island,6151,sa,19900912
62989,"","",54472100,lachlan,ryan,3,allambee street,oora park,eaglehawk,2284,vic,19050123
63710,"","",91572100,jack,campbell,25,garis place,peregrine,bossley park,4060,qld,19810511
1100,0.4748544718965023,0.500860269257897,17777100,benjamin,browne,"",emery street,court units,ulverstone,3631,vic,19300729
