z_cluster,z_minScore,z_maxScore,id,fname,lname,stNo,add1,add2,city,state,dob,ssn
191,"","",73777100,dylan,lock,12,irvine street,brentwood vlge,naracoorte,3173,vic,19871106
418,"","",36986100,lucy,menzies,1,leichhardt street,liselican,rochedale south,6152,vic,19260524
1224,"","",325100,lauren,jolly,94,limestone avenue,pinehurst hostel,highett,3350,nsw,19240707
1274,0.9766156137059449,0.9915816863169404,74069101,isobel,bradshaw,33,arawangwlane,retiremenw village,djugun,2171,vic,19150901
3199,"","",37788100,gracie,kerley,117,mckivat close,"",payneham,5271,nsw,19220625
3806,"","",74777100,connor,browne,5,blakey close,taskers village,cowra,3141,qld,19580320
4126,"","",38049100,lucas,mason,7,kingsford smith drive,alongamor,malvern east,3465,nsw,19680313
4371,"","",1182100,rhiannon,wilkins,22,burara crescent,shopping centre,colac,2666,sa,19570926
5934,0.4041807425425929,0.4041807425425929,1617100,abii,ryan,"",trumble street,unt 2,caulfield,3073,nsw,19070116
7544,"","",75829100,lily,coulson,366,derrington crescent,meilene retirement,belconnen,3073,qld,19480325
7543,0.9310887364636771,0.9469920675858639,39010101,emiily,coulson,60,"",flowe rydale,evanston heights,4261,nsw,19710419
8305,"","",39209100,emmerson,blake,21,carnegie crescent,arrow park,snowtown,4700,"",19421004
10636,0.43463950569507415,0.43463950569507415,39851100,brody,boyle,847,mortlock circuit,colloca vale,paralowie,3088,vic,19840130
11270,"","",76871100,alana,chandler,153,barn place,"",rushworth,4558,nsw,19050618
11309,"","",76884100,mackinley,bagdan,18,thom crescent,"",paringa,2278,nsw,19331121
12148,"","",40268100,saara,butt,10,"",retirement village,sanctuary point,3228,tas,19950128
14259,"","",3928100,matilda,white,39,cowper street,tryphinia view,lalor park,3777,tas,19710927
14361,"","",3957100,thomas,clarke,10,macleay street,bobblegigbie,manunda,5162,qld,19910318
14805,"","",4075100,daniel,capurso,6,carruthers street,bunga,buddina,3215,qld,19911006
15221,0.45859208661823486,0.4880843114216807,77960100,angelina,tuckwell,68,brunswick circuit,"",valentine,4509,nsw,19870118
7318,0.4351525719436687,0.4351525719436687,41433100,nicholas,campbell,40,bargang crescent,kareela,ingleburn,4121,vic,19250619
16673,0.4078448711766308,0.4078448711766308,78370100,keeley,hudd,96,investigator street,"",milawa,2190,vic,19540606
18404,"","",78868100,juliana,vizer,22,crews place,mein street,flemington,5034,qld,19720109
19115,"","",79058100,beau,kontibas,15,wilkins street,walhalla,theodore,2220,qld,19150625
